板块,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
主板,河南神火煤电股份有限公司,"HENAN SHENHUO COAL & POWER CO.,LTD",河南省永城市东城区光明路,000933,神火股份,1999-08-31,"2,250,986,609","2,231,458,584",,,,0,0,华中,河南,商丘市,C 制造业,www.shenhuo.com
主板,四川和谐双马股份有限公司,"SICHUAN HEXIE SHUANGMA CO.,Ltd",四川省江油市二郎庙镇,000935,四川双马,1999-08-24,"763,440,333","763,440,333",,,,0,0,西南,四川,绵阳市,C 制造业,www.sc-shuangma.com
主板,江苏华西村股份有限公司,"JIANGSU HUAXICUN CO., LTD.",江苏省江阴市华士镇华西村,000936,华西股份,1999-08-10,"886,012,887","885,790,889",,,,0,0,华东,江苏,无锡市,C 制造业,www.jshuaxicun.com
主板,冀中能源股份有限公司,"Jizhong  Energy  Resources  Co., Ltd.",河北省邢台市中兴西大街191号,000937,冀中能源,1999-09-09,"3,533,546,850","2,906,596,767",,,,0,0,华北,河北,邢台市,B 采矿业,www.jznygf.com
主板,紫光股份有限公司,Unisplendour Corporation Limited,北京市海淀区清华大学紫光大楼,000938,紫光股份,1999-11-04,"2,860,079,874","2,860,079,874",,,,0,0,华北,北京,北京市,C 制造业,www.thunis.com
主板,云南南天电子信息产业股份有限公司,"YUNNAN NANTIAN ELECTRONICS INFORMATION CO.,LTD",云南省昆明市高新技术产业开发区产业研发基地,000948,南天信息,1999-10-14,"394,360,697","334,506,298",,,,0,0,西南,云南,昆明市,I 信息技术,www.nantian.com.cn
主板,新乡化纤股份有限公司,"XINXIANG CHEMICAL FIBER CO., LTD",河南省新乡经济技术开发区新长路南侧,000949,新乡化纤,1999-10-21,"1,466,727,778","1,403,268,050",,,,0,0,华中,河南,新乡市,C 制造业,www.bailu.com
主板,重药控股股份有限公司,"C.Q. Pharmaceutical Holding Co., Ltd.",重庆市渝北区金石大道303号,000950,重药控股,1999-09-16,"1,743,367,337","1,728,184,696",,,,0,0,西南,重庆,重庆市,F 批发零售,www.cqphar.com
主板,中国重汽集团济南卡车股份有限公司,"SINOTRUK Jinan  Truck  CO., LTD.",山东省济南市市中区党家庄镇南首,000951,中国重汽,1999-11-25,"1,174,869,360","1,174,775,868",,,,0,0,华东,山东,济南市,C 制造业,www.sinotruk.com
主板,湖北广济药业股份有限公司,"HUBEI GUANGJI PHARMACEUTICAL CO., LTD",湖北省武穴市大金镇梅武路100号,000952,广济药业,1999-11-12,"353,973,939","306,448,512",,,,0,0,华中,湖北,黄冈市,C 制造业,www.guangjipharm.com
主板,广西河池化工股份有限公司,"GUANGXI HECHI CHEMICAL CO.,LTD",广西壮族自治区河池市六甲镇,000953,河化股份,1999-12-02,"366,122,195","366,122,195",,,,0,0,华南,广西,河池市,C 制造业,www.hechihuagong.com.cn
主板,欣龙控股（集团）股份有限公司,"XINLONG HOLDING （GROUP） CO., LTD.",海南省澄迈县老城工业开发区,000955,欣龙控股,1999-12-09,"538,395,000","537,778,800",,,,0,0,华南,海南,澄迈县,C 制造业,www.xinlong-holding.com
主板,中通客车股份有限公司,"Zhongtong Bus Co.,LTD",山东省聊城市经济开发区黄河路261号,000957,中通客车,2000-01-13,"592,903,936","592,873,580",,,,0,0,华东,山东,聊城市,C 制造业,www.zhongtong.com
主板,国家电投集团产融控股股份有限公司,"SPIC Industry-Finance Holdings Co., Ltd",河北省石家庄市建华南大街161号,000958,电投产融,1999-12-23,"5,383,418,520","5,383,359,251",,,,0,0,华北,河北,石家庄市,J 金融业,
主板,北京首钢股份有限公司,"BEIJING SHOUGANG CO.,LTD",北京市石景山区石景山路,000959,首钢股份,1999-12-16,"7,819,869,170","6,013,305,341",,,,0,0,华北,北京,北京市,C 制造业,www.sggf.com.cn
主板,云南锡业股份有限公司,"Yunnan Tin Co., Ltd.",云南省昆明市高新技术产业开发区,000960,锡业股份,2000-02-21,"1,645,801,952","1,645,801,952",,,,0,0,西南,云南,昆明市,C 制造业,www.ytl.com.cn
主板,江苏中南建设集团股份有限公司,"Jiangsu Zhongnan Construction Group CO.,LTD",江苏省南通海门市常乐镇,000961,中南建设,2000-03-01,"3,826,558,901","3,811,124,873",,,,0,0,华东,江苏,南通市,K 房地产,www.zhongnangroup.cn
主板,宁夏东方钽业股份有限公司,"NINGXIA ORIENT TANTALUM INDUSTRY CO.,LTD",宁夏回族自治区石嘴山市大武口区冶金路,000962,东方钽业,2000-01-20,"440,832,644","440,831,060",,,,0,0,西北,宁夏,石嘴山市,C 制造业,www.otic.com.cn
主板,华东医药股份有限公司,"HUADONG MEDICINE CO.,LTD",浙江省杭州市延安路468号1号楼1号门9、10楼,000963,华东医药,2000-01-27,"1,753,995,348","1,749,727,048",,,,0,0,华东,浙江,杭州市,F 批发零售,www.eastchinapharm.com
主板,天津天保基建股份有限公司,Tianjin Tianbao Infrastructure Co..Ltd,天津市天津空港经济区西五道35号汇津广场1号楼,000965,天保基建,2000-04-06,"1,109,830,895","1,109,830,895",,,,0,0,华北,天津,天津市,K 房地产,www.tbjijian.com
主板,国家能源集团长源电力股份有限公司,"CHN ENERGY CHANGYUAN ELECTRIC  POWER CO.,LTD.",湖北省武汉市洪山区徐东大街63号国家能源大厦,000966,长源电力,2000-03-16,"2,749,327,699","1,307,951,301",,,,0,0,华中,湖北,武汉市,D 水电煤气,www.cydl.com.cn
主板,盈峰环境科技集团股份有限公司,Infore Environment Technology Group Co. Ltd.,浙江省绍兴市上虞区东关街道人民西路1818号,000967,盈峰环境,2000-03-30,"3,179,505,559","3,177,668,019",,,,0,0,华东,浙江,绍兴市,N 公共环保,www.inforeenviro.com
主板,山西蓝焰控股股份有限公司,Shanxi Blue Flame Holding Company Limited,山西省太原市和平南路83号,000968,蓝焰控股,2000-06-22,"967,502,660","967,502,660",,,,0,0,华北,山西,太原市,B 采矿业,www.tymqh.com
主板,安泰科技股份有限公司,"ADVANCED TECHNOLOGY & MATERIALS CO.,LTD",北京市海淀区学院南路76号,000969,安泰科技,2000-05-29,"1,026,008,097","1,025,728,146",,,,0,0,华北,北京,北京市,C 制造业,www.atmcn.com
主板,北京中科三环高技术股份有限公司,"BEIJING ZHONG KE SAN HUAN HIGH-TECH CO., LTD",北京市海淀区中关村东路66号甲1号楼27层,000970,中科三环,2000-04-20,"1,215,725,773","1,213,860,646",,,,0,0,华北,北京,北京市,C 制造业,www.san-huan.com.cn
主板,高升控股股份有限公司,"GOSUN HOLDING CO., LTD.",湖北省仙桃市勉阳大道131号,000971,ST高升,2000-04-27,"1,048,590,126","846,658,464",,,,0,0,华中,湖北,仙桃市,I 信息技术,www.gosun.com
主板,中基健康产业股份有限公司,"CHALKIS HEALTH INDUSTRY CO.,LTD",新疆维吾尔自治区五家渠25区青湖南路2666号5幢院落室宾馆A院,000972,ST中基,2000-09-26,"771,283,579","771,274,804",,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.chalkistomato.com
主板,佛山佛塑科技集团股份有限公司,"FSPG HI-TECH CO., LTD",广东省佛山市禅城区汾江中路85号,000973,佛塑科技,2000-05-25,"967,423,171","967,399,968",,,,0,0,华南,广东,佛山市,C 制造业,www.fspg.com.cn
主板,银泰黄金股份有限公司,"Yintai Gold Co.,Ltd.",内蒙古自治区锡林郭勒盟西乌珠穆沁旗巴拉嘎尔高勒镇哈拉图街,000975,银泰黄金,2000-06-08,"2,776,722,265","2,486,700,295",,,,0,0,华北,内蒙古,锡林郭勒盟,B 采矿业,www.ytg000975.com
主板,广东华铁通达高铁装备股份有限公司,Guangdong Huatie Tongda High-speed Railway Equipment Corporation,广东省开平市三埠街道办事处祥龙中银路2号三楼A138号330室,000976,华铁股份,2000-06-01,"1,595,678,796","1,594,692,764",,,,0,0,华南,广东,江门市,C 制造业,www.huatie-railway.com
主板,浪潮电子信息产业股份有限公司,"Inspur Electronic Information Industry Co.,Ltd",山东省济南市浪潮路1036号,000977,浪潮信息,2000-06-08,"1,463,709,516","1,461,845,151",,,,0,0,华东,山东,济南市,C 制造业,www.inspur.com
主板,桂林旅游股份有限公司,"Guilin Tourism  Co., Ltd.",广西壮族自治区桂林市翠竹路27-2号,000978,桂林旅游,2000-05-18,"468,130,000","360,052,300",,,,0,0,华南,广西,桂林市,N 公共环保,www.guilintravel.com
主板,众泰汽车股份有限公司,"ZOTYE AUTOMOBILE CO., LTD",浙江省金华市永康市经济开发区北湖路1号,000980,众泰汽车,2000-06-16,"5,042,547,739","4,276,302,713",,,,0,0,华东,浙江,金华市,C 制造业,www.zotye.com
主板,山子高科技股份有限公司,SENSTEED HI-TECH GROUP,甘肃省兰州市城关区高新技术开发区张苏滩573号八楼,000981,山子股份,2000-06-22,"9,997,470,888","5,579,944,555",,,,0,0,西北,甘肃,兰州市,C 制造业,www.chinayinyi.cn
主板,宁夏中银绒业股份有限公司,"NINGXIA ZHONGYIN CASHMERE CO.,LTD",宁夏回族自治区灵武市生态纺织园区(灵武市南二环北侧经二路东侧),000982,中银绒业,2000-07-06,"4,261,877,053","4,261,874,803",,,,0,0,西北,宁夏,银川市,C 制造业,www.zhongyinrongye.com
主板,山西焦煤能源集团股份有限公司,"Shanxi Coking Coal Energy Group Co.,Ltd.",山西省太原市西矿街318号西山大厦,000983,山西焦煤,2000-07-26,"5,202,963,128","4,096,556,625",,,,0,0,华北,山西,太原市,B 采矿业,www.xsmd.com.cn.web.shangShiGongSi
主板,大庆华科股份有限公司,"DAQING HUAKE CO.,LTD",黑龙江省大庆市高新技术产业开发区建设路293号,000985,大庆华科,2000-07-26,"129,639,500","129,637,925",,,,0,0,东北,黑龙江,大庆市,C 制造业,www.huake.com
主板,广州越秀资本控股集团股份有限公司,"GUANGZHOU YUEXIU CAPITAL HOLDINGS GROUP CO., LTD.",广东省广州市天河区珠江西路5号6301房自编B单元,000987,越秀资本,2000-07-18,"5,017,132,462","5,016,024,077",,,,0,0,华南,广东,广州市,J 金融业,www.yuexiu-finance.com
主板,华工科技产业股份有限公司,HUAGONG TECH COMPANY LIMITED,湖北省武汉市东湖高新技术开发区华中科技大学科技园华工科技本部大楼,000988,华工科技,2000-06-08,"1,005,502,707","1,004,985,657",,,,0,0,华中,湖北,武汉市,C 制造业,www.hgtech.com.cn
主板,九芝堂股份有限公司,"JIUZHITANG CO.,LTD",湖南省长沙市桐梓坡西路339号,000989,九 芝 堂,2000-06-28,"855,942,012","689,874,478",,,,0,0,华中,湖南,长沙市,C 制造业,www.hnjzt.com
主板,诚志股份有限公司,"CHENGZHI  CO., LTD.",江西省南昌市经济技术开发区玉屏东大街299号,000990,诚志股份,2000-07-06,"1,215,237,535","1,215,236,635",,,,0,0,华东,江西,南昌市,C 制造业,www.chengzhi.com.cn
主板,福建闽东电力股份有限公司,"FUJIAN MINDONG ELECTRIC POWER CO.,LTD",福建省宁德市蕉城区蕉城南路68号东晟泰丽园1号楼3层,000993,闽东电力,2000-07-31,"457,951,455","439,747,572",,,,0,0,华东,福建,宁德市,D 水电煤气,www.mdep.com.cn
主板,甘肃皇台酒业股份有限公司,"GANSU HUANGTAI WINE―MARKETING INDUSTRY CO.,LTD",甘肃省武威市凉州区西关街新建路55号,000995,*ST皇台,2000-08-07,"177,408,000","177,408,000",,,,0,0,西北,甘肃,武威市,C 制造业,www.huangtai.com.cn
主板,中国中期投资股份有限公司,CHINA CIFCO INVESTMENT CO.，LTD,北京市朝阳区建国门外光华路14号1幢1层8号,000996,中国中期,2000-07-18,"345,000,000","345,000,000",,,,0,0,华北,北京,北京市,F 批发零售,www.cifco996.com
主板,新大陆数字技术股份有限公司,"Newland Digital Technology Co.,Ltd.",福建省福州市马尾区儒江西路1号新大陆科技园,000997,新 大 陆,2000-08-07,"1,032,062,937","1,026,361,151",,,,0,0,华东,福建,福州市,I 信息技术,dt.newland.com.cn
主板,袁隆平农业高科技股份有限公司,"YUAN LONGPING HIGH-TECH AGRICULTURE CO.,LTD",湖南省长沙市芙蓉区合平路618号A座518,000998,隆平高科,2000-12-11,"1,316,970,298","1,298,806,367",,,,0,0,华中,湖南,长沙市,A 农林牧渔,www.lpht.com.cn
主板,华润三九医药股份有限公司,"China Resources Sanjiu Medical & Pharmaceutical Co., Ltd.",广东省深圳市龙华区观湖街道观澜高新园区观清路1号,000999,华润三九,2000-03-09,"988,346,000","978,395,308",,,,0,0,华南,广东,深圳市,C 制造业,www.999.com.cn
主板,东瑞食品集团股份有限公司,"Dongrui Food Group Co., Ltd.",广东省河源市东源县仙塘镇蝴蝶岭工业城01-11地块,001201,东瑞股份,2021-04-28,"212,805,600","91,828,422",,,,0,0,华南,广东,河源市,A 农林牧渔,www.gdruichang.com
主板,广东炬申物流股份有限公司,"Guangdong Jushen Logistics Co., Ltd.",广东省佛山市南海区丹灶镇丹灶物流中心金泰路1号办公楼二层211、213室,001202,炬申股份,2021-04-29,"128,800,000","40,222,000",,,,0,0,华南,广东,佛山市,G 运输仓储,www.jushen.co
主板,内蒙古大中矿业股份有限公司,"Inner Mongolia Dazhong Mining Co.,Ltd.",内蒙古自治区巴彦淖尔市乌拉特前旗小佘太书记沟,001203,大中矿业,2021-05-10,"1,508,014,388","435,943,374",,,,0,0,华北,内蒙古,巴彦淖尔市,B 采矿业,www.dzky.cn
主板,南京盛航海运股份有限公司,"Nanjing Shenghang Shipping Co.,Ltd",中国（江苏）自由贸易试验区南京片区兴隆路12号7幢,001205,盛航股份,2021-05-13,"171,061,333","116,700,833",,,,0,0,华东,江苏,南京市,G 运输仓储,www.njshsh.com
主板,天津市依依卫生用品股份有限公司,"Tianjin Yiyi Hygiene Products Co., ltd.",天津市西青区张家窝镇工业区,001206,依依股份,2021-05-18,"132,067,006","64,052,313",,,,0,0,华北,天津,天津市,C 制造业,www.tjyiyi.com
主板,山东联科科技股份有限公司,"Shandong Link Science and Technology Co.,Ltd.",山东省潍坊市青州市鲁星路577号,001207,联科科技,2021-06-23,"183,860,000","64,358,289",,,,0,0,华东,山东,潍坊市,C 制造业,www.sdlkgroup.com
主板,湖南华菱线缆股份有限公司,"HUNAN VALIN WIRE&CABLE CO.,LTD.",湖南省湘潭市高新区建设南路1号,001208,华菱线缆,2021-06-24,"534,424,000","249,628,800",,,,0,0,华中,湖南,湘潭市,C 制造业,www.hlxl.com
主板,广东洪兴实业股份有限公司,"Guangdong Hongxing Industrial Co., Ltd.",广东省汕头市潮南区峡山洋内居委村道东（洪兴工业区）,001209,洪兴股份,2021-07-23,"131,522,720","40,287,859",,,,0,0,华南,广东,汕头市,C 制造业,www.hongxinggf.com
主板,北京金房暖通节能技术股份有限公司,"Beijing Kingfore HV & Energy Conservation Technology Co., Ltd.",北京市昌平区超前路9号B座2273室,001210,金房节能,2021-07-29,"90,748,077","40,358,680",,,,0,0,华北,北京,北京市,D 水电煤气,www.kingfore.net
主板,双枪科技股份有限公司,"SUNCHA TECHNOLOGY CO., LTD.",浙江省杭州市余杭区百丈镇竹城路103号,001211,双枪科技,2021-08-05,"72,000,000","37,622,890",,,,0,0,华东,浙江,杭州市,C 制造业,www.sqzm.com
主板,广东中旗新材料股份有限公司,"SINOSTONE(GUANGDONG) CO., LTD.",广东省佛山市高明区明城镇明二路112号,001212,中旗新材,2021-08-23,"117,871,000","54,816,125",,,,0,0,华南,广东,佛山市,C 制造业,www.sinostone.cn
主板,中铁特货物流股份有限公司,"China Railway Special Cargo Logistics Co., Ltd.",北京市丰台区南四环西路188号七区24号楼1至6层全部,001213,中铁特货,2021-09-08,"4,444,444,444","1,044,444,444",,,,0,0,华北,北京,北京市,G 运输仓储,www.crscl.com.cn
主板,郑州千味央厨食品股份有限公司,"Zhengzhou Qianweiyangchu Food Co.,Ltd",河南省郑州市郑州高新区红枫里2号,001215,千味央厨,2021-09-06,"86,642,436","45,222,136",,,,0,0,华中,河南,郑州市,C 制造业,www.qianweiyangchu.com
主板,湖南华联瓷业股份有限公司,"Hunan Hualian China Industry Co., Ltd.",湖南省醴陵经济开发区瓷谷大道,001216,华瓷股份,2021-10-19,"251,866,700","62,966,700",,,,0,0,华中,湖南,株洲市,C 制造业,www.hlceramics.net
主板,安徽华尔泰化工股份有限公司,"ANHUI HUAERTAI CHEMICAL CO., LTD.",安徽省东至县香隅镇,001217,华尔泰,2021-09-29,"331,870,000","132,928,800",,,,0,0,华东,安徽,池州市,C 制造业,www.ahhet.com
主板,湖南丽臣实业股份有限公司,"HUNAN RESUN Co., Ltd.",湖南省长沙市泉塘街道社塘路399号长沙经济技术开发区丽奥科技有限公司综合楼全部,001218,丽臣实业,2021-10-15,"125,993,700","70,385,100",,,,0,0,华中,湖南,长沙市,C 制造业,www.hnlcwang.com
主板,青岛食品股份有限公司,"Qingdao Foods Co.,Ltd.",山东省青岛市李沧区四流中支路2号,001219,青岛食品,2021-10-21,"115,375,000","58,049,732",,,,0,0,华东,山东,青岛市,C 制造业,www.qdfood.com
主板,温州源飞宠物玩具制品股份有限公司,"Wenzhou Yuanfei pet toy products Co., Ltd.",浙江省平阳县水头镇标准园区宠乐路1号,001222,源飞宠物,2022-08-18,"136,350,000","34,100,000",,,,0,0,华东,浙江,温州市,C 制造业,www.wzyuanfei.com
主板,欧克科技股份有限公司,"OK Science and Technology Co., Ltd.",江西省九江市修水县工业园芦塘项目区,001223,欧克科技,2022-12-12,"66,680,000","16,680,000",,,,0,0,华东,江西,九江市,C 制造业,www.jx-ok.com
主板,杭州和泰机电股份有限公司,"HANGZHOU HOTA M&E HOLDINGS CO., LTD.",浙江省杭州市萧山区宁围街道通惠北路1201号,001225,和泰机电,2023-02-22,"64,666,800","16,166,800",,,,0,0,华东,浙江,杭州市,C 制造业,www.hota.com.cn
主板,安徽拓山重工股份有限公司,"Anhui Tuoshan Heavy Industries Co.,Ltd.",安徽省宣城市广德经济开发区桐汭大道,001226,拓山重工,2022-06-22,"74,666,700","18,666,700",,,,0,0,华东,安徽,宣城市,C 制造业,www.tuoshangroup.com
主板,兰州银行股份有限公司,"BANK OF LANZHOU CO., LTD.",甘肃省兰州市城关区酒泉路211号,001227,兰州银行,2022-01-17,"5,695,697,168","2,767,770,342",,,,0,0,西北,甘肃,兰州市,J 金融业,www.lzbank.com
主板,永泰运化工物流股份有限公司,"Yongtaiyun Chemical Logistics Co.,Ltd.",浙江省宁波市北仑区海发路17号1幢1号301室,001228,永泰运,2022-04-29,"103,864,609","25,970,000",,,,0,0,华东,浙江,宁波市,L 商务服务,www.yongtaiyun.com
